,Date,Manner of Death,Armed,Age,Gender,Race,City,State,Signs of Mental Illness,Threat Level,Flee,Body Camera,Longitude,Latitude,Is Geocoding Exact
3982,2019-01-15,Shot,Gun,58.0,Male,"White, non-Hispanic",Aurora,Colorado,False,Other,Not fleeing,False,-104.861,39.69,True
3983,2019-01-15,Shot,Gun,48.0,Male,"White, non-Hispanic",Roseville,California,False,Attack,Car,False,,,True
3984,2019-01-15,Shot,Toy Weapon,14.0,Male,Hispanic,Tempe,Arizona,False,Other,Foot,True,,,True
3985,2019-01-15,Shot,Vehicle,18.0,Male,"Black, non-Hispanic",Atlanta,Georgia,False,Other,Car,False,-84.404,33.744,True
3986,2019-01-15,Shot,Gun,22.0,Male,"Black, non-Hispanic",St. Louis,Missouri,False,Attack,Foot,False,-90.26100000000001,38.679,True
3987,2019-01-16,Shot,Unarmed,46.0,Male,"White, non-Hispanic",Fort Lupton,Colorado,True,,Car,True,-104.818,40.086999999999996,True
3988,2019-01-16,Shot,Vehicle,,Male,"Black, non-Hispanic",West Memphis,Arkansas,False,Other,Car,False,-90.163,35.154,True
3989,2019-01-16,Shot,Vehicle,,Female,"White, non-Hispanic",West Memphis,Arkansas,False,Other,Car,False,-90.163,35.154,True
3990,2019-01-16,Shot,Gun,57.0,Male,"White, non-Hispanic",Sperry,Oklahoma,True,Other,Foot,True,-95.978,36.264,True
3991,2019-01-16,Shot,Knife,32.0,Male,"White, non-Hispanic",Charlotte,North Carolina,False,Other,Foot,False,-80.915,35.181,True
3992,2019-01-16,Shot,Gun,31.0,Male,"Black, non-Hispanic",Silver Spring,Maryland,False,Other,Foot,False,-77.031,38.995,True
3993,2019-01-18,Shot,Gun,64.0,Male,"White, non-Hispanic",O'Fallon,Missouri,True,Attack,Not fleeing,False,-90.72200000000001,38.795,True
3994,2019-01-19,Shot,Unarmed,35.0,Male,"White, non-Hispanic",St. Louis Park,Minnesota,True,,Not fleeing,False,-93.374,44.95399999999999,True
3995,2019-01-19,Shot,Ax,42.0,Male,"White, non-Hispanic",Clackamas County,Oregon,False,Attack,Not fleeing,False,-122.73200000000001,45.125,True
3996,2019-01-19,Shot,Vehicle,30.0,Male,"White, non-Hispanic",Knoxville,Tennessee,False,Other,Car,False,-83.97200000000001,35.998000000000005,True
3997,2019-01-20,Shot,Gun,26.0,Male,"White, non-Hispanic",Billings,Montana,False,Attack,Foot,False,-108.508,45.797,True
3998,2019-01-21,Shot,Unarmed,37.0,Male,Hispanic,Las Vegas,Nevada,True,Other,Car,False,-115.14399999999999,36.171,True
3999,2019-01-22,Shot,Unarmed,21.0,Male,"Black, non-Hispanic",Atlanta,Georgia,False,,Foot,False,-84.491,33.751999999999995,True
4000,2019-01-23,Shot,Unarmed,20.0,Male,"White, non-Hispanic",Flagstaff,Arizona,False,,Foot,False,-111.681,35.188,True
4001,2019-01-23,Shot,Knife,46.0,Male,"Black, non-Hispanic",Spokane,Washington,False,Other,,False,-117.426,47.691,True
4002,2019-01-23,Shot,,,Male,Native American,Naschitti,New Mexico,False,,,False,-108.682,36.065,True
4003,2019-01-23,Shot,Gun,20.0,Male,Hispanic,Flagstaff,Arizona,False,Attack,Foot,False,-111.679,35.192,True
4004,2019-01-23,Shot and Tasered,Knife,46.0,Male,"White, non-Hispanic",South Haven,Indiana,True,Attack,Not fleeing,True,-87.14299999999999,41.536,True
4005,2019-01-24,Shot,Unarmed,24.0,Female,"White, non-Hispanic",St. Louis,Missouri,False,Other,Not fleeing,False,-90.25,38.564,True
4006,2019-01-24,Shot,Unarmed,26.0,Male,Hispanic,Ehrenberg,Arizona,False,Other,Car,False,-114.505,33.618,True
4007,2019-01-25,Shot,Gun,60.0,Male,"White, non-Hispanic",Dyersburg,Tennessee,False,Attack,Not fleeing,False,-89.432,36.111999999999995,True
4008,2019-01-25,Shot,Gun,48.0,Male,,Garland,Texas,True,Attack,Not fleeing,False,-96.64299999999999,32.861,True
4009,2019-01-25,Shot,Gun,69.0,Male,,North Escambia,Florida,True,Attack,Not fleeing,False,-87.48299999999999,30.962,True
4010,2019-01-27,Shot,Vehicle,25.0,Male,Native American,Rosebud,South Dakota,False,Attack,Car,False,-100.853,43.233000000000004,True
4011,2019-01-28,Shot,Gun,29.0,Male,Hispanic,Jackson,Michigan,False,Attack,Foot,False,-84.402,42.244,True
4012,2019-01-28,Shot,Unarmed,58.0,Female,"White, non-Hispanic",Houston,Texas,False,Attack,Not fleeing,False,-95.28200000000001,29.709,True
4013,2019-01-28,Shot,Gun,59.0,Male,"White, non-Hispanic",Houston,Texas,False,Attack,Not fleeing,False,-95.28200000000001,29.709,True
4014,2019-01-28,Shot,Unarmed,46.0,Male,"Black, non-Hispanic",Newark,New Jersey,False,Other,Car,False,-74.189,40.732,True
4015,2019-01-28,Shot,Toy Weapon,55.0,Male,"White, non-Hispanic",Wichita,Kansas,False,Attack,Not fleeing,False,-97.316,37.632,True
4016,2019-01-28,Shot,Unknown Weapon,27.0,Male,"Black, non-Hispanic",Mercury,Nevada,False,Other,Car,False,-116.046,37.177,True
4017,2019-01-28,Shot,Gun,30.0,Male,"White, non-Hispanic",Kirkwood,New York,False,Attack,Car,False,-75.79,42.1,True
4018,2019-01-28,Shot,Gun,52.0,Male,,Butte County,California,False,Attack,Car,False,-121.85799999999999,39.464,True
4019,2019-01-28,Shot and Tasered,Knife,45.0,Male,"White, non-Hispanic",Tehama County,California,False,Other,Other,False,-122.204,40.308,True
4020,2019-01-29,Shot,Vehicle,51.0,Male,Other,Kalihi,Hawaii,False,Attack,Car,False,-157.864,21.331999999999997,True
4021,2019-01-29,Shot,Gun,27.0,Male,Hispanic,Austin,Texas,True,Attack,Car,True,-97.726,30.163,True
4022,2019-01-30,Shot,Gun,47.0,Male,"White, non-Hispanic",Phoenix,Arizona,False,Attack,Foot,False,-112.065,33.541,True
4023,2019-01-30,Shot,Unknown Weapon,52.0,Male,"White, non-Hispanic",Midland,Texas,False,Attack,Not fleeing,False,-102.23299999999999,31.909000000000002,True
4024,2019-01-31,Shot,Gun,24.0,Male,,Passaic,New Jersey,False,Other,Foot,False,-74.134,40.867,True
4025,2019-02-01,Shot,Vehicle,45.0,Male,Hispanic,Denver,Colorado,False,Attack,Car,False,-105.01899999999999,39.713,True
4026,2019-02-02,Shot,Knife,47.0,Male,"White, non-Hispanic",Flagstaff,Arizona,True,Attack,Not fleeing,True,-111.60600000000001,35.207,True
4027,2019-02-02,Shot,Gun,68.0,Male,"Black, non-Hispanic",Buford,Georgia,False,Attack,Not fleeing,False,-84.02799999999999,34.080999999999996,True
4028,2019-02-02,Shot,Knife,40.0,Male,"Black, non-Hispanic",Stockton,California,False,Attack,Not fleeing,False,-121.354,38.013000000000005,True
4029,2019-02-03,Shot,Gun,18.0,Male,"White, non-Hispanic",Orange Park,Florida,False,Other,Not fleeing,False,-81.795,30.125999999999998,True
4030,2019-02-03,Shot,Vehicle,35.0,Male,Hispanic,Waukegan,Illinois,False,Attack,Car,True,-87.845,42.364,True
4031,2019-02-04,Shot,Gun,80.0,Male,"White, non-Hispanic",Clarksburg,West Virginia,False,Attack,Not fleeing,False,-80.34899999999999,39.292,True
4032,2019-02-04,Shot,Gun,44.0,Male,"Black, non-Hispanic",Farmville,Virginia,False,Attack,Not fleeing,False,-78.385,37.32,True
4033,2019-02-05,Shot,Gun,31.0,Male,"Black, non-Hispanic",Shreveport,Louisiana,False,Attack,Foot,False,-93.81,32.455999999999996,True
4034,2019-02-06,Shot,Gun,20.0,Male,"White, non-Hispanic",LaSalle,Colorado,False,Attack,,False,-104.697,40.36,True
4035,2019-02-06,Shot and Tasered,Knife,48.0,Male,,Edinburg,Texas,True,Attack,Not fleeing,False,-98.2,26.337,True
4036,2019-02-06,Shot,Gun,43.0,Male,"Black, non-Hispanic",Walter Hill,Tennessee,True,Attack,Not fleeing,False,-86.382,36.008,True
4037,2019-02-06,Shot,Gun,25.0,Male,"White, non-Hispanic",Stone County,Mississippi,False,Attack,Car,True,-89.171,30.801,True
4038,2019-02-06,Shot,Box Cutter,38.0,Male,"Black, non-Hispanic",Joilet,Illinois,False,Attack,Not fleeing,False,-88.086,41.516999999999996,True
4039,2019-02-07,Shot,Knife,34.0,Male,Hispanic,Seattle,Washington,False,Attack,Not fleeing,True,-122.34299999999999,47.705,True
4040,2019-02-07,Shot,Knife,58.0,Male,"White, non-Hispanic",Madera,California,True,Attack,Not fleeing,True,-120.07799999999999,36.975,True
4041,2019-02-07,Shot,Unarmed,38.0,Male,"White, non-Hispanic",Snyder,Texas,False,,Not fleeing,False,-100.93799999999999,32.705999999999996,True
4042,2019-02-07,Shot,,29.0,Male,"White, non-Hispanic",Banning,California,False,,,False,-116.866,33.938,True
4043,2019-02-07,Shot,Gun,40.0,Male,"White, non-Hispanic",Memphis,Tennessee,False,Attack,Not fleeing,False,-89.866,35.166,True
4044,2019-02-07,Shot,Gun,49.0,Male,"White, non-Hispanic",Barberton,Ohio,False,Attack,Not fleeing,False,-81.604,40.977,True
4045,2019-02-08,Shot,Unarmed,25.0,Male,"White, non-Hispanic",Bakersfield,California,False,Other,Not fleeing,False,-119.257,35.292,True
4046,2019-02-08,Shot,Knife,32.0,Male,,New York,New York,False,Attack,Not fleeing,False,-73.988,40.711,True
4047,2019-02-09,Shot,Gun,21.0,Male,"Black, non-Hispanic",Vallejo,California,False,Other,Not fleeing,False,-122.22200000000001,38.134,True
4048,2019-02-09,Shot,Knife,57.0,Male,"White, non-Hispanic",Virginia Beach,Virginia,True,Attack,Not fleeing,False,-76.191,36.832,True
4049,2019-02-09,Shot,Gun,28.0,Male,Hispanic,Bailey,North Carolina,False,Other,Not fleeing,True,-78.017,35.828,True
4050,2019-02-09,Shot,Gun,25.0,Male,"White, non-Hispanic",Del City,Oklahoma,False,Attack,Not fleeing,False,-97.426,35.449,True
4051,2019-02-10,Shot,Knife,58.0,Male,"White, non-Hispanic",Waukesha,Wisconsin,True,Attack,Not fleeing,False,-88.244,42.983000000000004,True
4052,2019-02-10,Shot,Gun,34.0,Male,"Black, non-Hispanic",Greenville County,South Carolina,True,Attack,Not fleeing,True,-82.41799999999999,34.803000000000004,True
4053,2019-02-11,Shot,Unarmed,34.0,Male,"White, non-Hispanic",Montgomery,West Virginia,True,Other,Not fleeing,False,,,True
4054,2019-02-11,Shot,Gun,24.0,Male,"Black, non-Hispanic",Crestwood,Kentucky,False,Attack,Car,False,-85.49,38.348,True
4055,2019-02-11,Shot,Gun,32.0,Male,Asian,Redding,California,False,Attack,Foot,False,-122.346,40.543,True
4056,2019-02-12,Shot,Knife,58.0,Male,"Black, non-Hispanic",Defiance,Ohio,False,Other,Not fleeing,False,-84.35,41.276,True
4057,2019-02-12,Shot,Gun,20.0,Male,"Black, non-Hispanic",Cinco Ranch,Texas,False,Attack,Car,False,-95.756,29.734,True
4058,2019-02-12,Shot,Gun,19.0,Male,"Black, non-Hispanic",Cinco Ranch,Texas,False,Attack,Car,False,-95.756,29.734,True
4059,2019-02-12,Shot,Gun,46.0,Male,"White, non-Hispanic",Fresno,California,False,Attack,Not fleeing,False,-120.51700000000001,37.299,True
4060,2019-02-13,Shot,Gun,28.0,Male,"White, non-Hispanic",Fairbanks,Alaska,False,Attack,Not fleeing,False,-147.678,64.855,True
4061,2019-02-13,Shot,Gun,47.0,Male,"White, non-Hispanic",Apex,North Carolina,False,Attack,Not fleeing,False,-78.83800000000001,35.716,True
4062,2019-02-14,Shot,Knife,47.0,Male,Hispanic,Los Angeles,California,False,Other,Not fleeing,False,-118.259,34.049,True
4063,2019-02-14,Shot,Knife,34.0,Male,"White, non-Hispanic",Aspers,Pennsylvania,False,Attack,Not fleeing,False,-77.233,39.979,True
4064,2019-02-14,Shot,Gun,,Male,"White, non-Hispanic",San Jose,California,False,Attack,Car,False,-121.928,37.385999999999996,True
4065,2019-02-15,Shot,Gun,45.0,Male,"Black, non-Hispanic",Aurora,Illinois,False,Attack,Not fleeing,False,-88.331,41.753,True
4066,2019-02-16,Shot,Gun,17.0,Male,"Black, non-Hispanic",Chicago,Illinois,False,Other,Car,False,-87.626,41.854,True
4067,2019-02-16,Shot,Gun,34.0,Male,Asian,Clinton,Mississippi,False,Attack,Not fleeing,False,-90.319,32.352,True
4068,2019-02-17,Shot,Gun,48.0,Male,Hispanic,Napa Valley,California,False,Attack,Not fleeing,True,-122.346,38.274,True
4069,2019-02-17,Shot,Gun,37.0,Female,,Claiborne County,Tennessee,False,Attack,Foot,False,,,True
4070,2019-02-17,Shot,Gun,32.0,Male,"Black, non-Hispanic",New Orleans,Louisiana,False,Attack,Not fleeing,False,-90.09100000000001,29.962,True
4071,2019-02-18,Shot,Unarmed,20.0,Male,Asian,Honolulu,Hawaii,False,Attack,Not fleeing,False,-157.857,21.307,True
4072,2019-02-18,Shot,Gun,31.0,Male,"Black, non-Hispanic",Pelehatchie,Mississippi,True,Attack,Not fleeing,False,-89.789,32.32,True
4073,2019-02-19,Shot,Knife,16.0,Male,Asian,Vancouver,Washington,False,Attack,Not fleeing,False,-122.561,45.611999999999995,True
4074,2019-02-19,Shot,Machete,24.0,Male,"Black, non-Hispanic",Baltimore,Maryland,False,Other,Not fleeing,False,-76.779,39.361999999999995,True
4075,2019-02-20,Shot,Gun,39.0,Male,"Black, non-Hispanic",Norwich,Connecticut,True,Attack,Car,False,-72.195,41.705,True
4076,2019-02-20,Shot,Vehicle,26.0,Male,"White, non-Hispanic",Honolulu,Hawaii,False,Attack,Car,False,-158.016,21.443,True
4077,2019-02-22,Shot,Vehicle,30.0,Male,"Black, non-Hispanic",Little Rock,Arkansas,False,Attack,Car,True,-92.35600000000001,34.742,True
4078,2019-02-22,Shot,Gun,36.0,Male,Other,Boston,Massachusetts,False,Attack,Car,False,-71.072,42.32899999999999,True
4079,2019-02-22,Shot,Gun,28.0,Male,"White, non-Hispanic",Walton,West Virginia,False,Attack,Not fleeing,False,-81.435,38.602,True
4080,2019-02-22,Shot,Vehicle,21.0,Male,"Black, non-Hispanic",Miami Gardens,Florida,False,Attack,Car,False,-80.204,25.948,True
4081,2019-02-22,Shot,Knife,36.0,Male,Hispanic,Poteet,Texas,False,Other,Car,False,-98.575,29.044,True
4082,2019-02-23,Shot,Gun,28.0,Male,"White, non-Hispanic",Carrollton,Texas,False,Attack,Car,True,-96.90700000000001,32.955,True
4083,2019-02-23,Shot,Gun,24.0,Male,"White, non-Hispanic",Victorville,California,True,Attack,Not fleeing,False,-117.273,34.471,True
4084,2019-02-23,Shot,Gun,29.0,Male,"White, non-Hispanic",Clarksville,Tennessee,False,Other,Foot,False,-87.431,36.592,True
4085,2019-02-23,Shot,Gun,44.0,Male,"White, non-Hispanic",Blountville,Tennessee,False,Attack,Not fleeing,False,-82.355,36.576,True
4086,2019-02-24,Shot,,41.0,Male,"White, non-Hispanic",Flint,Michigan,False,,Car,False,-83.684,43.00899999999999,True
4087,2019-02-25,Shot,Knife,38.0,Male,"White, non-Hispanic",Springfield,Missouri,True,Other,,False,-93.314,37.165,True
4088,2019-02-25,Shot,Gun,40.0,Male,"White, non-Hispanic",Denver,Colorado,False,Other,Not fleeing,False,-104.99600000000001,39.736,True
4089,2019-02-26,Shot,Vehicle,20.0,Female,"White, non-Hispanic",McIntosh County,Georgia,False,Attack,Car,False,-81.447,31.471,True
4090,2019-02-26,Shot,Gun,27.0,Male,"White, non-Hispanic",Miltona,Minnesota,False,Other,Not fleeing,True,-95.291,46.044,True
4091,2019-02-26,Shot,Gun,51.0,Male,"White, non-Hispanic",Huger,South Carolina,False,Attack,Not fleeing,False,-79.759,33.028,True
4092,2019-02-26,Shot,Gun,48.0,Male,"White, non-Hispanic",Struthers,Ohio,False,Attack,Not fleeing,False,-80.604,41.04600000000001,True
4093,2019-02-27,Shot,Gun,40.0,Male,"Black, non-Hispanic",Killeen,Texas,False,Attack,Not fleeing,False,-97.74,31.114,True
4094,2019-02-27,Shot,Unknown Weapon,21.0,Male,,DeRidder,Louisiana,False,Other,,False,-93.29799999999999,30.861,True
4095,2019-02-28,Shot,Gun,29.0,Male,"White, non-Hispanic",Vancouver,Washington,True,Attack,Not fleeing,False,-122.681,45.63,True
4096,2019-02-28,Shot,Gun,34.0,Male,Hispanic,Lone Tree,Colorado,False,Other,Foot,False,-104.874,39.562,True
4097,2019-03-01,Shot,Gun,20.0,Female,Hispanic,Salinas,California,False,Other,,False,-121.62100000000001,36.683,True
4098,2019-03-01,Shot,Unarmed,47.0,Male,Asian,Honolulu,Hawaii,False,Other,Foot,False,-157.885,21.328000000000003,True
4099,2019-03-01,Shot and Tasered,Unarmed,29.0,Male,Hispanic,Fairfield,Texas,False,Other,Not fleeing,False,-96.165,31.725,True
4100,2019-03-02,Shot,Gun,49.0,Male,,Sebewaing,Michigan,True,Attack,Not fleeing,False,-83.441,43.733999999999995,True
4101,2019-03-02,Shot,Sword,33.0,Male,"White, non-Hispanic",Mount Holly,North Carolina,True,Other,Not fleeing,False,-81.01899999999999,35.336,True
4102,2019-03-02,Shot,Unarmed,46.0,Male,"White, non-Hispanic",Fairchild,Wisconsin,False,Attack,Not fleeing,False,-91.04700000000001,44.625,True
4103,2019-03-02,Shot,,35.0,Female,"White, non-Hispanic",Carter County,Kentucky,False,Other,Foot,False,-82.89399999999999,38.344,True
4104,2019-03-02,Shot,Knife,,Male,,Waco,Texas,False,Attack,Not fleeing,False,-97.12799999999999,31.537,True
4105,2019-03-03,Shot,Toy Weapon,40.0,Male,,Glenoma,Washington,False,Attack,Not fleeing,False,-122.1,46.541000000000004,True
4106,2019-03-04,Shot,Gun,36.0,Male,"Black, non-Hispanic",Des Moines,Iowa,False,Attack,Foot,False,-93.602,41.565,True
4107,2019-03-04,Shot,Gun,63.0,Male,"White, non-Hispanic",Rancho Mirage,California,True,Attack,,False,-116.40100000000001,33.763000000000005,True
4108,2019-03-04,Shot,Gun,27.0,Male,Hispanic,San Antonio,Texas,False,Attack,Not fleeing,False,-98.62299999999999,29.554000000000002,True
4109,2019-03-04,Shot,Gun,17.0,Male,Hispanic,San Antonio,Texas,False,Attack,Car,False,-98.461,29.403000000000002,True
4110,2019-03-04,Shot,Machete,22.0,Male,"Black, non-Hispanic",Aurora,Colorado,False,Other,Not fleeing,True,-104.876,39.749,True
4111,2019-03-05,Shot,Gun,22.0,Male,,DeKalb County,Georgia,False,Attack,Foot,False,-84.25399999999999,33.738,True
4112,2019-03-05,Shot,Gun,36.0,Male,,Springfield,Missouri,False,Other,,False,-93.295,37.169000000000004,True
4113,2019-03-05,Shot,Unarmed,21.0,Female,Hispanic,Bakersfield,California,False,Other,Car,False,-118.95,35.354,True
4114,2019-03-05,Shot,,31.0,Male,"White, non-Hispanic",Greenville,Mississippi,True,,,False,-91.141,33.3,True
4115,2019-03-05,Shot and Tasered,Knife,56.0,Male,"White, non-Hispanic",Muskogee,Oklahoma,False,Other,Not fleeing,False,-95.38600000000001,35.766999999999996,True
4116,2019-03-05,Shot and Tasered,Gun,32.0,Male,"Black, non-Hispanic",Jacksonville,Florida,False,Other,Not fleeing,False,-81.579,30.313000000000002,True
4117,2019-03-06,Shot,Gun,25.0,Male,"Black, non-Hispanic",Morgantown,West Virginia,False,Attack,Foot,False,-79.95100000000001,39.638000000000005,True
4118,2019-03-07,Shot,Gun,47.0,Male,"White, non-Hispanic",Jonesboro,Arkansas,False,Other,Not fleeing,False,-90.65799999999999,35.814,True
4119,2019-03-07,Shot,Gun,,Male,Hispanic,Vancouver,Washington,False,Other,Not fleeing,False,-122.646,45.678999999999995,True
4120,2019-03-07,Shot,Gun,23.0,Male,"White, non-Hispanic",Anchorage,Alaska,False,Attack,Foot,False,-149.81799999999998,61.206,True
4121,2019-03-08,Shot,Toy Weapon,34.0,Male,"White, non-Hispanic",Athens,Georgia,True,Attack,,True,-83.40799999999999,33.941,True
4122,2019-03-09,Shot,Knife,51.0,Female,"White, non-Hispanic",Cheatham County,Tennessee,False,Attack,Not fleeing,False,-87.102,36.185,True
4123,2019-03-09,Shot,Gun,35.0,Male,"White, non-Hispanic",Phoenix,Arizona,False,Attack,Not fleeing,False,-111.995,33.48,True
4124,2019-03-09,Shot,Gun,46.0,Male,"White, non-Hispanic",Pennfield Township,Michigan,False,Attack,Not fleeing,False,-85.146,42.335,True
4125,2019-03-09,Shot,Knife,59.0,Male,"White, non-Hispanic",Quanah,Texas,False,,Not fleeing,False,,,True
4126,2019-03-09,Shot,Gun,40.0,Male,,Buckeye,Arizona,False,Attack,Car,False,-112.477,33.474000000000004,True
4127,2019-03-09,Shot,Gun,30.0,Male,"Black, non-Hispanic",Monahans,Texas,True,Attack,Not fleeing,False,-102.89299999999999,31.6,True
4128,2019-03-10,Shot,Gun,34.0,Male,Native American,Redding,California,False,Attack,Foot,False,-122.351,40.565,True
4129,2019-03-10,Shot,Gun,44.0,Male,"White, non-Hispanic",Cofield,North Carolina,False,Attack,Not fleeing,False,-76.83800000000001,36.323,True
4130,2019-03-10,Shot,Unknown Weapon,31.0,Male,Asian,San Bernardino,California,True,Attack,Not fleeing,False,-117.28200000000001,34.106,True
4131,2019-03-10,Shot,Gun,51.0,Male,Hispanic,Lakewood,Colorado,False,Attack,Car,False,-105.06700000000001,39.686,True
4132,2019-03-11,Shot,Knife,34.0,Male,"White, non-Hispanic",Westminster,Maryland,False,Attack,Not fleeing,False,-76.987,39.559,True
4133,2019-03-12,Shot,Gun,45.0,Male,"White, non-Hispanic",Salacoa,Georgia,False,Attack,Not fleeing,False,-84.625,34.405,True
4134,2019-03-12,Shot,Vehicle,32.0,Female,"Black, non-Hispanic",Miami,Florida,False,Other,Not fleeing,False,-80.21300000000001,25.921,True
4135,2019-03-12,Shot,Gun,31.0,Male,"White, non-Hispanic",Kalamazoo,Michigan,False,Attack,Not fleeing,False,-85.58200000000001,42.295,True
4136,2019-03-13,Shot,Vehicle,41.0,Male,"Black, non-Hispanic",Ashland,California,False,Attack,Car,True,,,True
4137,2019-03-13,Shot,Knife,29.0,Male,Hispanic,Grand Island,Nebraska,False,Attack,Not fleeing,False,-98.34,41.016000000000005,True
4138,2019-03-13,Shot,Gun,47.0,Female,"Black, non-Hispanic",Greensburg,Pennsylvania,True,Attack,Not fleeing,False,-79.536,40.325,True
4139,2019-03-13,Shot,Unarmed,30.0,Male,Hispanic,Phoenix,Arizona,False,Other,Other,False,-112.102,33.45,True
4140,2019-03-14,Shot,Knife,27.0,Male,Native American,Sallisaw,Oklahoma,False,Attack,Not fleeing,False,-94.78,35.483000000000004,True
4141,2019-03-14,Shot,Gun,27.0,Male,,Federal Way,Washington,False,Attack,Not fleeing,False,-122.31,47.303000000000004,True
4142,2019-03-14,Shot,Knife,38.0,Male,Hispanic,Jacksonville,Florida,True,Other,Not fleeing,False,-81.631,30.29,True
4143,2019-03-14,Shot,Gun,33.0,Male,"White, non-Hispanic",Monroe County,Mississippi,True,Other,Car,False,-88.415,33.781,True
4144,2019-03-14,Shot,Toy Weapon,42.0,Male,,Trenton,New Jersey,True,Other,Not fleeing,False,-74.745,40.233000000000004,True
4145,2019-03-14,Shot,Gun,25.0,Male,"White, non-Hispanic",Ontario,Oregon,True,Attack,Car,False,-116.95100000000001,44.025,True
4146,2019-03-15,Shot,Gun,47.0,Male,"White, non-Hispanic",Las Vegas,Nevada,False,Attack,Not fleeing,True,-115.176,36.113,True
4147,2019-03-16,Shot,Gun,53.0,Male,,Macoupin County,Illinois,False,Attack,Other,False,-89.75,39.012,True
4148,2019-03-16,Shot,Gun,77.0,Male,,The Dalles,Oregon,False,Attack,Not fleeing,False,-121.162,45.595,True
4149,2019-03-16,Shot,Gun,49.0,Male,"White, non-Hispanic",Palmdale,California,False,Attack,Not fleeing,False,-118.05799999999999,34.563,True
4150,2019-03-17,Shot,Gun,33.0,Male,Hispanic,Clermont,Florida,False,Other,,False,-81.67699999999999,28.365,True
4151,2019-03-18,Shot and Tasered,Sharp Object,36.0,Male,"White, non-Hispanic",Mansfield,Ohio,False,Other,Not fleeing,False,-82.536,40.711,True
4152,2019-03-19,Shot,Gun,22.0,Male,"Black, non-Hispanic",Bastrop,Louisiana,False,,Foot,False,-91.93700000000001,32.782,True
4153,2019-03-19,Shot,Gun,29.0,Male,Hispanic,Kittitas,Washington,False,Attack,Car,False,-120.419,46.986000000000004,True
4154,2019-03-19,Shot,Knife,52.0,Male,Hispanic,Tampa,Florida,True,Other,Not fleeing,False,-82.43700000000001,28.079,True
4155,2019-03-19,Shot,Gun,61.0,Male,"White, non-Hispanic",University City,Missouri,True,Attack,Not fleeing,False,,,True
4156,2019-03-20,Shot,Knife,29.0,Male,"Black, non-Hispanic",State College,Pennsylvania,True,Attack,Not fleeing,False,-77.848,40.786,True
4157,2019-03-20,Shot,Gun,37.0,Male,Hispanic,Las Vegas,Nevada,False,Attack,Not fleeing,True,-115.134,36.173,True
4158,2019-03-20,Shot,Toy Weapon,26.0,Female,"White, non-Hispanic",San Antonio,Texas,False,Attack,Not fleeing,False,-98.572,29.551,True
4159,2019-03-21,Shot,Knife,32.0,Male,,Sandy Springs,Georgia,True,Attack,Not fleeing,False,-84.383,33.912,True
4160,2019-03-21,Shot,Gun,19.0,Male,"Black, non-Hispanic",Modesto,California,False,,Car,False,-121.022,37.664,True
4161,2019-03-22,Shot,Gun,45.0,Male,"White, non-Hispanic",Ernul,North Carolina,True,Other,Not fleeing,False,-77.069,35.225,True
4162,2019-03-22,Shot,Knife,22.0,Male,"Black, non-Hispanic",Walterboro,South Carolina,False,Other,Not fleeing,False,-80.65100000000001,32.899,True
4163,2019-03-24,Shot,Unarmed,57.0,Male,"Black, non-Hispanic",Baltimore,Maryland,False,Other,Not fleeing,True,-76.669,39.349000000000004,True
4164,2019-03-24,Shot,Gun,46.0,Male,"White, non-Hispanic",Port St. Joe,Florida,False,Other,Car,False,-85.303,29.816999999999997,True
4165,2019-03-25,Shot,Gun,27.0,Male,"Black, non-Hispanic",Charlotte,North Carolina,True,Other,Not fleeing,True,-80.872,35.33,True
4166,2019-03-25,Shot,Gun,26.0,Male,Hispanic,Thurmont,Maryland,True,Other,,False,-77.41199999999999,39.631,True
4167,2019-03-25,Shot,Gun,30.0,Male,"White, non-Hispanic",Horry County,South Carolina,True,Other,Foot,False,-79.137,34.183,True
4168,2019-03-25,Shot,Gun,18.0,Male,"Black, non-Hispanic",St. Louis,Missouri,False,Attack,Not fleeing,False,-90.242,38.566,True
4169,2019-03-27,Shot,Vehicle,25.0,Male,"White, non-Hispanic",Burnet,Texas,False,Attack,Not fleeing,True,-98.219,30.756999999999998,True
4170,2019-03-27,Shot,Gun,51.0,Male,"White, non-Hispanic",Manchester,New Hampshire,False,Attack,Not fleeing,False,-71.441,42.958999999999996,True
4171,2019-03-27,Shot,Gun,40.0,Male,Hispanic,Cochran County,Texas,False,Attack,Car,False,,,True
4172,2019-03-27,Shot,Knife,47.0,Male,"White, non-Hispanic",Chickasha,Oklahoma,False,Other,Not fleeing,False,-97.934,35.042,True
4173,2019-03-27,Shot,Vehicle,38.0,Male,"Black, non-Hispanic",Terrytown,Louisiana,False,Attack,Not fleeing,False,-90.04,29.926,True
4174,2019-03-27,Shot,Vehicle,39.0,Male,"Black, non-Hispanic",Terrytown,Louisiana,False,Attack,Car,False,-90.04,29.926,True
4175,2019-03-27,Shot,Sword,30.0,Male,"Black, non-Hispanic",Inglewood,California,False,Other,Not fleeing,False,-118.352,33.96,True
4176,2019-03-28,Shot,Gun,43.0,Male,,Phoenix,Arizona,False,Attack,Foot,False,-112.16,33.495,True
4177,2019-03-28,Shot,Gun,42.0,Male,Hispanic,San Antonio,Texas,False,Other,Car,False,-98.494,29.424,True
4178,2019-03-30,Shot,Gun,25.0,Male,"Black, non-Hispanic",Miami,Florida,False,Attack,,False,-80.226,25.883000000000003,True
